boek,34984,book,,boek 34984,,,,,
stil,34963,quiet,,stil 34963,,,,,
kapitein,34916,captain,,kapitein 34916,,,,,
kwijt,34810,lost,,kwijt 34810,,,,,
enkel,34753,only,,enkel 34753,,,,,
valt,34444,fall,,valt 34444,,,,,
boos,34129,angry,,boos 34129,,,,,
licht,34092,light,,licht 34092,,,,,
geworden,34091,become,,geworden 34091,,,,,
pa,33925,dad,,pa 33925,,,,,
persoon,33880,person,,persoon 33880,,,,,
konden,33856,could,,konden 33856,,,,,
beschermen,33812,to protect,,beschermen 33812,,,,,
slechte,33703,poor,,slechte 33703,,,,,
ziekenhuis,33702,Hopital,,ziekenhuis 33702,,,,,
gevoel,33679,feeling,,gevoel 33679,,,,,
gegaan,33648,gone,,gegaan 33648,,,,,
voorzichtig,33604,carefully,,voorzichtig 33604,,,,,
hond,33539,dog,,hond 33539,,,,,
rijden,33466,to drive,,rijden 33466,,,,,
eindelijk,33462,Finally,,eindelijk 33462,,,,,
gesproken,33443,spoken,,gesproken 33443,,,,,
meisjes,33404,girls,,meisjes 33404,,,,,
aarde,33284,soil,,aarde 33284,,,,,
ten,33260,ten,,ten 33260,,,,,
normaal,33143,normal,,normaal 33143,,,,,
grappig,33102,funny,,grappig 33102,,,,,
heren,33056,Men,,heren 33056,,,,,
voelen,32995,to feel,,voelen 32995,,,,,
moordenaar,32729,killer,,moordenaar 32729,,,,,
mens,32726,man,,mens 32726,,,,,
president,32722,president,,president 32722,,,,,
nogal,32680,rather,,nogal 32680,,,,,
gevangenis,32654,jail,,gevangenis 32654,,,,,
loopt,32569,run,,loopt 32569,,,,,
degene,32540,the one,,degene 32540,,,,,
prachtig,32438,magnificent,,prachtig 32438,,,,,
hoezo,32290,how so,,hoezo 32290,,,,,
kopen,32204,to buy,,kopen 32204,,,,,
vechten,32202,to fight,,vechten 32202,,,,,
punt,32143,point,,punt 32143,,,,,
vreemd,32143,foreign,,vreemd 32143,,,,,
trouwen,32114,Marry,,trouwen 32114,,,,,
contact,32053,Contact,,contact 32053,,,,,
verkeerd,31969,wrong,,verkeerd 31969,,,,,
meen,31855,moon,,meen 31855,,,,,
koffie,31743,coffee,,koffie 31743,,,,,
verwacht,31741,expected,,verwacht 31741,,,,,
schip,31735,ship,,schip 31735,,,,,
ziek,31676,ill,,ziek 31676,,,,,
plezier,31661,pleasure,,plezier 31661,,,,,
einde,31594,end,,einde 31594,,,,,
stap,31546,step,,stap 31546,,,,,
advocaat,31388,lawyer,,advocaat 31388,,,,,
begint,31297,begins,,begint 31297,,,,,
begon,31286,began,,begon 31286,,,,,
enkele,31261,a few,,enkele 31261,,,,,
erbij,31234,there,,erbij 31234,,,,,
gang,31196,corridor,,gang 31196,,,,,
gebeurde,30939,happened,,gebeurde 30939,,,,,
heer,30666,gentleman,,heer 30666,,,,,
herinner,30618,remember,,herinner 30618,,,,,
jezus,30577,Jesus,,jezus 30577,,,,,
opnieuw,30568,again,,opnieuw 30568,,,,,
serieus,30560,serious,,serieus 30560,,,,,
zomaar,30497,No reason,,zomaar 30497,,,,,
pardon,30422,excuse me,,pardon 30422,,,,,
gevraagd,30308,requested,,gevraagd 30308,,,,,
controle,30282,check,,controle 30282,,,,,
getrouwd,30245,married,,getrouwd 30245,,,,,
daarmee,30143,with that,,daarmee 30143,,,,,
spel,30090,game,,spel 30090,,,,,
bedoelt,29995,mean,,bedoelt 29995,,,,,
perfect,29932,perfect,,perfect 29932,,,,,
stellen,29907,set,,stellen 29907,,,,,
juiste,29726,right one,,juiste 29726,,,,,
koning,29682,king,,koning 29682,,,,,
beloof,29548,promise,,beloof 29548,,,,,
grond,29492,ground,,grond 29492,,,,,
waard,29489,worth,,waard 29489,,,,,
winnen,29462,to win,,winnen 29462,,,,,
nadat,29411,once,,nadat 29411,,,,,
gebruik,29291,usage,,gebruik 29291,,,,,
naartoe,29240,to,,naartoe 29240,,,,,
begrijpen,29159,to understand,,begrijpen 29159,,,,,
veranderd,29159,changed,,veranderd 29159,,,,,
acht,29149,eight,,acht 29149,,,,,
he,29064,Hey,,he 29064,,,,,
gingen,28953,went,,gingen 28953,,,,,
kwamen,28894,come,,kwamen 28894,,,,,
leeft,28744,lives,,leeft 28744,,,,,
leg,28657,put,,leg 28657,,,,,
gekregen,28643,got,,gekregen 28643,,,,,
langer,28616,longer,,langer 28616,,,,,
verliezen,28356,losses,,verliezen 28356,,,,,
vroeger,28297,back in the days,,vroeger 28297,,,,,
lucht,28282,sky,,lucht 28282,,,,,
wapens,28261,weapons,,wapens 28261,,,,,
verlaten,28236,abandoned,,verlaten 28236,,,,,
probeert,28172,trust,,probeert 28172,,,,,
dames,28158,ladies,,dames 28158,,,,,
seks,28136,sex,,seks 28136,,,,,
schieten,28119,shoot,,schieten 28119,,,,,
toekomst,28024,future,,toekomst 28024,,,,,
behalve,27924,except,,behalve 27924,,,,,
slim,27858,smart,,slim 27858,,,,,
meest,27783,most,,meest 27783,,,,,
stuur,27775,send,,stuur 27775,,,,,
leger,27774,army,,leger 27774,,,,,
woorden,27714,words,,woorden 27714,,,,,
zeven,27709,seven,,zeven 27709,,,,,
brengt,27669,brings,,brengt 27669,,,,,
charlie,27520,Charlie,,charlie 27520,,,,,
half,27475,half,,half 27475,,,,,
hierheen,27465,here,,hierheen 27465,,,,,
trots,27431,pride,,trots 27431,,,,,
spullen,27325,stuff,,spullen 27325,,,,,
geheim,27264,secret,,geheim 27264,,,,,
helpt,27196,helps,,helpt 27196,,,,,
vraagt,27185,ask,,vraagt 27185,,,,,
michael,27155,Michael,,michael 27155,,,,,
weinig,27127,few,,weinig 27127,,,,,
ongeveer,27108,approximately,,ongeveer 27108,,,,,
schatje,27101,honey,,schatje 27101,,,,,
sommige,27051,some,,sommige 27051,,,,,
makkelijk,27038,easy,,makkelijk 27038,,,,,
kracht,27027,power,,kracht 27027,,,,,
gedood,26998,killed,,gedood 26998,,,,,
gestolen,26896,stolen,,gestolen 26896,,,,,
tenminste,26872,at least,,tenminste 26872,,,,,
lange,26823,long,,lange 26823,,,,,
ongeluk,26806,accident,,ongeluk 26806,,,,,
frank,26751,frank,,frank 26751,,,,,
zodra,26748,as soon,,zodra 26748,,,,,
werkte,26726,worked,,werkte 26726,,,,,
wilden,26688,wild ones,,wilden 26688,,,,,
eet,26681,eat,,eet 26681,,,,,
slechts,26636,only,,slechts 26636,,,,,
lief,26598,sweet,,lief 26598,,,,,
nietwaar,26568,not true,,nietwaar 26568,,,,,
relatie,26541,relation,,relatie 26541,,,,,
trek,26517,tin,,trek 26517,,,,,
afgelopen,26507,last,,afgelopen 26507,,,,,
val,26492,trap,,val 26492,,,,,
volgen,26484,to follow,,volgen 26484,,,,,
ter,26465,in,,ter 26465,,,,,
voelde,26418,felt,,voelde 26418,,,,,
bekend,26262,known,,bekend 26262,,,,,
bewijzen,26238,prove,,bewijzen 26238,,,,,
hoef,26178,hoof,,hoef 26178,,,,,
via,26128,through,,via 26128,,,,,
oom,26120,uncle,,oom 26120,,,,,
loop,26088,loop,,loop 26088,,,,,
belde,26056,bell,,belde 26056,,,,,
lijken,26002,corpses,,lijken 26002,,,,,
sturen,25914,send,,sturen 25914,,,,,
men,25862,men,,men 25862,,,,,
slachtoffer,25831,victim,,slachtoffer 25831,,,,,
george,25817,George,,george 25817,,,,,
genomen,25781,taken,,genomen 25781,,,,,
maand,25724,month,,maand 25724,,,,,
onzin,25712,nonsense,,onzin 25712,,,,,
meid,25704,girl,,meid 25704,,,,,
york,25702,york,,york 25702,,,,,
erger,25643,worse,,erger 25643,,,,,
idioot,25618,idiot,,idioot 25618,,,,,
ziens,25565,seeing,,ziens 25565,,,,,
dienst,25549,shift,,dienst 25549,,,,,
erover,25512,over,,erover 25512,,,,,
feest,25473,party,,feest 25473,,,,,
leek,25459,seemed,,leek 25459,,,,,
vreselijk,25443,horrible,,vreselijk 25443,,,,,
eentje,25438,one,,eentje 25438,,,,,
gevaar,25434,danger,,gevaar 25434,,,,,
wonen,25430,live,,wonen 25430,,,,,
grootste,25416,largest,,grootste 25416,,,,,
succes,25376,good luck,,succes 25376,,,,,
vertrekken,25316,leave,,vertrekken 25316,,,,,
jawel,25293,Yes,,jawel 25293,,,,,
muziek,25279,music,,muziek 25279,,,,,
mocht,25228,if,,mocht 25228,,,,,
raar,25187,weird,,raar 25187,,,,,
slaap,25122,sleep,,slaap 25122,,,,,
joe,25012,joe,,joe 25012,,,,,
absoluut,25005,absolute,,absoluut 25005,,,,,
vorige,24965,previous,,vorige 24965,,,,,
ruimte,24883,room,,ruimte 24883,,,,,
ieder,24813,every,,ieder 24813,,,,,
schuldig,24785,guilty,,schuldig 24785,,,,,
goeie,24705,good,,goeie 24705,,,,,
begonnen,24702,started,,begonnen 24702,,,,,
luisteren,24691,listen,,luisteren 24691,,,,,
sterk,24629,strong,,sterk 24629,,,,,
omhoog,24612,upwards,,omhoog 24612,,,,,
totdat,24590,until,,totdat 24590,,,,,
afspraak,24583,appointment,,afspraak 24583,,,,,
lezen,24558,read,,lezen 24558,,,,,
zwarte,24450,black,,zwarte 24450,,,,,
vanwege,24440,because of,,vanwege 24440,,,,,
hemel,24434,heaven,,hemel 24434,,,,,
tenzij,24428,unless,,tenzij 24428,,,,,
gisteravond,24391,yesterday evening,,gisteravond 24391,,,,,
begrijpt,24387,understands,,begrijpt 24387,,,,,
ene,24382,one,,ene 24382,,,,,
lag,24379,lay,,lag 24379,,,,,
naast,24354,next,,naast 24354,,,,,
vooral,24316,mostly,,vooral 24316,,,,,
fantastisch,24165,fantastic,,fantastisch 24165,,,,,
gered,24151,savage,,gered 24151,,,,,
viel,24135,fell,,viel 24135,,,,,
trouwens,24067,Incidentally,,trouwens 24067,,,,,
uh,24032,uh,,uh 24032,,,,,
bank,24010,Bank,,bank 24010,,,,,
pistool,23829,pistol,,pistool 23829,,,,,
noem,23793,nobble,,noem 23793,,,,,
bedrijf,23761,business,,bedrijf 23761,,,,,
camera,23733,camera,,camera 23733,,,,,
blijkbaar,23733,evidently,,blijkbaar 23733,,,,,
woont,23616,lives,,woont 23616,,,,,
verkopen,23615,to sell,,verkopen 23615,,,,,
beide,23607,both,,beide 23607,,,,,
zolang,23575,so long,,zolang 23575,,,,,
straat,23574,street,,straat 23574,,,,,
mike,23499,Mike,,mike 23499,,,,,
geest,23452,spirit,,geest 23452,,,,,
david,23433,David,,david 23433,,,,,
vuur,23431,firework,,vuur 23431,,,,,
peter,23387,Peter,,peter 23387,,,,,
verkeerde,23365,wrong,,verkeerde 23365,,,,,
moesten,23361,should,,moesten 23361,,,,,
lieve,23232,dear,,lieve 23232,,,,,
tom,23183,Tom,,tom 23183,,,,,
geprobeerd,23179,tried,,geprobeerd 23179,,,,,
meeste,23124,Most,,meeste 23124,,,,,
kijkt,23103,look,,kijkt 23103,,,,,
stierf,23078,died,,stierf 23078,,,,,
hotel,23068,hotel,,hotel 23068,,,,,
droom,23033,dream,,droom 23033,,,,,
verliefd,23031,in love,,verliefd 23031,,,,,
jammer,22986,Unfortunately,,jammer 22986,,,,,
gedacht,22958,thought,,gedacht 22958,,,,,
let,22920,note,,let 22920,,,,,
rug,22868,back,,rug 22868,,,,,
vertaling,22864,translation,,vertaling 22864,,,,,
slaan,22794,to beat,,slaan 22794,,,,,
gaten,22778,hole,,gaten 22778,,,,,
doel,22767,target,,doel 22767,,,,,
meter,22759,meter,,meter 22759,,,,,
drugs,22662,drugs,,drugs 22662,,,,,
gevaarlijk,22605,dangerous,,gevaarlijk 22605,,,,,
geweldige,22586,great,,geweldige 22586,,,,,
lijst,22538,list,,lijst 22538,,,,,
fbi,22496,fi,,fbi 22496,,,,,
namen,22388,names,,namen 22388,,,,,
deden,22333,did,,deden 22333,,,,,
jonge,22292,young,,jonge 22292,,,,,
schelen,22216,care,,schelen 22216,,,,,
goedemorgen,22194,good morning,,goedemorgen 22194,,,,,
dragen,22192,wear,,dragen 22192,,,,,
iedere,22153,every,,iedere 22153,,,,,
excuseer,22128,excuse,,excuseer 22128,,,,,
stom,22050,stupid,,stom 22050,,,,,
jong,22033,young,,jong 22033,,,,,
zover,22024,as far,,zover 22024,,,,,
betaald,22016,paid,,betaald 22016,,,,,
kende,22014,knew,,kende 22014,,,,,
kleren,22000,clothes,,kleren 22000,,,,,
gesprek,21984,conversation,,gesprek 21984,,,,,
lukt,21907,succeed,,lukt 21907,,,,,
welk,21896,which,,welk 21896,,,,,
vertelt,21874,tells,,vertelt 21874,,,,,
prijs,21873,price,,prijs 21873,,,,,
voorstellen,21813,suggestions,,voorstellen 21813,,,,,
huwelijk,21792,wedding,,huwelijk 21792,,,,,
tv,21786,TV,,tv 21786,,,,,
missen,21780,to miss,,missen 21780,,,,,
schrijven,21779,write,,schrijven 21779,,,,,
groep,21771,group,,groep 21771,,,,,
herinneren,21686,to remind,,herinneren 21686,,,,,
regels,21643,lines,,regels 21643,,,,,
vonden,21627,found,,vonden 21627,,,,,
vliegtuig,21528,plane,,vliegtuig 21528,,,,,
onderweg,21488,on the way,,onderweg 21488,,,,,
delen,21458,parts,,delen 21458,,,,,
geleerd,21454,learned,,geleerd 21454,,,,,
stomme,21449,stupid,,stomme 21449,,,,,
bestaat,21440,consists,,bestaat 21440,,,,,
james,21372,James,,james 21372,,,,,
vertrouw,21304,trust,,vertrouw 21304,,,,,
daarvoor,21299,before that,,daarvoor 21299,,,,,
shit,21265,shit,,shit 21265,,,,,
trekken,21250,Pull,,trekken 21250,,,,,
zak,21196,bag,,zak 21196,,,,,
vanuit,21145,from,,vanuit 21145,,,,,
gebracht,21082,brought,,gebracht 21082,,,,,
stem,21071,voice,,stem 21071,,,,,
gezin,21054,family,,gezin 21054,,,,,
keuze,21031,choise,,keuze 21031,,,,,
raken,20992,touch,,raken 20992,,,,,
direct,20978,straight away,,direct 20978,,,,,
verdomde,20968,damn,,verdomde 20968,,,,,
boot,20881,boat,,boot 20881,,,,,
dom,20836,stupid,,dom 20836,,,,,
verleden,20816,past,,verleden 20816,,,,,
gemist,20795,missed,,gemist 20795,,,,,
duurt,20779,takes,,duurt 20779,,,,,
gedachten,20753,thoughts,,gedachten 20753,,,,,
situatie,20724,situation,,situatie 20724,,,,,
moe,20708,tired,,moe 20708,,,,,
deal,20676,deagle,,deal 20676,,,,,
tafel,20665,table,,tafel 20665,,,,,
band,20647,band,,band 20647,,,,,
generaal,20643,general,,generaal 20643,,,,,
reis,20543,trip,,reis 20543,,,,,
partner,20489,partner,,partner 20489,,,,,
leuke,20471,nice,,leuke 20471,,,,,
raad,20447,Council,,raad 20447,,,,,
honger,20396,hunger,,honger 20396,,,,,
geraakt,20380,touched,,geraakt 20380,,,,,
gebouw,20377,building,,gebouw 20377,,,,,
zwaar,20373,heavy,,zwaar 20373,,,,,
gast,20321,guest,,gast 20321,,,,,
gestuurd,20318,controlled,,gestuurd 20318,,,,,
geboren,20279,born,,geboren 20279,,,,,
bracht,20258,brought,,bracht 20258,,,,,
rechter,20254,judge,,rechter 20254,,,,,
agenten,20224,agents,,agenten 20224,,,,,
bureau,20171,desk,,bureau 20171,,,,,
macht,20161,power,,macht 20161,,,,,
spreek,20141,talk,,spreek 20141,,,,,
derde,20049,third,,derde 20049,,,,,
regel,20038,rule,,regel 20038,,,,,
kolonel,20037,colonel,,kolonel 20037,,,,,
ruzie,20000,row,,ruzie 20000,,,,,
oma,19994,grandmother,,oma 19994,,,,,
zeiden,19940,tough,,zeiden 19940,,,,,
speelt,19940,plays,,speelt 19940,,,,,
dronken,19923,drunk,,dronken 19923,,,,,
vliegen,19919,fly,,vliegen 19919,,,,,
luitenant,19867,lieutenant,,luitenant 19867,,,,,
gelooft,19852,believes,,gelooft 19852,,,,,
arme,19847,poor,,arme 19847,,,,,
seconden,19706,seconds,,seconden 19706,,,,,
liep,19687,ran,,liep 19687,,,,,
tuurlijk,19655,of course,,tuurlijk 19655,,,,,
red,19650,red,,red 19650,,,,,
gefeliciteerd,19648,congratulations,,gefeliciteerd 19648,,,,,
koud,19550,cold,,koud 19550,,,,,
regelen,19534,arrange for,,regelen 19534,,,,,
henry,19483,Henry,,henry 19483,,,,,
bericht,19459,message,,bericht 19459,,,,,
vlucht,19448,flight,,vlucht 19448,,,,,
moeite,19407,effort,,moeite 19407,,,,,
hel,19393,hell,,hel 19393,,,,,
dame,19338,Lady,,dame 19338,,,,,
oog,19310,eye,,oog 19310,,,,,
ma,19260,ma,,ma 19260,,,,,
dansen,19257,dancing,,dansen 19257,,,,,
teken,19243,sign,,teken 19243,,,,,
onmogelijk,19187,impossible,,onmogelijk 19187,,,,,
gewerkt,19162,worked,,gewerkt 19162,,,,,
helaas,19153,Unfortunately,,helaas 19153,,,,,
grapje,19144,just kidding,,grapje 19144,,,,,
arm,19131,arm,,arm 19131,,,,,
show,19128,show,,show 19128,,,,,
lachen,19108,laugh,,lachen 19108,,,,,
leggen,19103,lay,,leggen 19103,,,,,
sleutel,19101,key,,sleutel 19101,,,,,
wet,19085,law,,wet 19085,,,,,
liefje,19057,sweetheart,,liefje 19057,,,,,
keek,18999,watched,,keek 18999,,,,,
paul,18976,Paul,,paul 18976,,,,,
alex,18957,Alex,,alex 18957,,,,,
aantal,18885,number of,,aantal 18885,,,,,
zoekt,18871,searches,,zoekt 18871,,,,,
extra,18844,additional,,extra 18844,,,,,
zweer,18768,swear,,zweer 18768,,,,,
leiden,18742,to direct,,leiden 18742,,,,,
harry,18661,harry,,harry 18661,,,,,
mary,18661,mary,,mary 18661,,,,,
lijk,18620,corpse,,lijk 18620,,,,,
kapot,18568,Broken,,kapot 18568,,,,,
bleef,18565,Remained,,bleef 18565,,,,,
sneller,18565,faster,,sneller 18565,,,,,
gebroken,18564,broken,,gebroken 18564,,,,,
uiteindelijk,18521,in the end,,uiteindelijk 18521,,,,,
verdwenen,18521,disappeared,,verdwenen 18521,,,,,
kaart,18486,Map,,kaart 18486,,,,,
kerk,18459,church,,kerk 18459,,,,,
mijne,18450,mine,,mijne 18450,,,,,
dode,18405,dead,,dode 18405,,,,,
brand,18385,fire,,brand 18385,,,,,
i,18361,I,,i 18361,,,,,
max,18349,max,,max 18349,,,,,
betrokken,18328,involved,,betrokken 18328,,,,,
wegwezen,18295,get out,,wegwezen 18295,,,,,
plannen,18287,plan,,plannen 18287,,,,,
volg,18284,follow,,volg 18284,,,,,
lastig,18277,difficult,,lastig 18277,,,,,
tijdje,18214,while,,tijdje 18214,,,,,
negen,18197,nine,,negen 18197,,,,,
gebied,18164,area,,gebied 18164,,,,,
beiden,18129,both,,beiden 18129,,,,,
eind,18074,end,,eind 18074,,,,,
operatie,18071,operation,,operatie 18071,,,,,
diep,17969,deep,,diep 17969,,,,,
persoonlijk,17943,in person,,persoonlijk 17943,,,,,
liegen,17889,to lie,,liegen 17889,,,,,
zwanger,17883,pregnant,,zwanger 17883,,,,,
club,17847,club,,club 17847,,,,,
respect,17819,respect,,respect 17819,,,,,
steek,17808,lurch,,steek 17808,,,,,
waarvoor,17778,for which,,waarvoor 17778,,,,,
missie,17760,mission,,missie 17760,,,,,
cool,17753,cool,,cool 17753,,,,,
danny,17738,Danny,,danny 17738,,,,,
amerika,17722,America,,amerika 17722,,,,,
zon,17668,Sun,,zon 17668,,,,,
kost,17636,cost,,kost 17636,,,,,
paard,17627,horse,,paard 17627,,,,,
waarop,17623,upon which,,waarop 17623,,,,,
maat,17621,mate,,maat 17621,,,,,
brief,17618,letter,,brief 17618,,,,,
raak,17612,tall,,raak 17612,,,,,
rijk,17591,rich,,rijk 17591,,,,,
rij,17584,queue,,rij 17584,,,,,
risico,17565,risk,,risico 17565,,,,,
meestal,17535,generally,,meestal 17535,,,,,
witte,17533,white,,witte 17533,,,,,
getuige,17509,witness,,getuige 17509,,,,,
kwalijk,17489,bad,,kwalijk 17489,,,,,
rechercheur,17469,detective,,rechercheur 17469,,,,,
schoenen,17421,shoes,,schoenen 17421,,,,,
bar,17399,bar,,bar 17399,,,,,
hoeven,17374,hooves,,hoeven 17374,,,,,
midden,17368,middle,,midden 17368,,,,,
hopelijk,17355,hopefully,,hopelijk 17355,,,,,
lijn,17340,line,,lijn 17340,,,,,
eer,17305,honor,,eer 17305,,,,,
gezet,17280,set,,gezet 17280,,,,,
zuster,17246,sister,,zuster 17246,,,,,
bal,17239,ball,,bal 17239,,,,,
a,17228,a,,a 17228,,,,,
sprak,17212,spin,,sprak 17212,,,,,
aanval,17167,attack,,aanval 17167,,,,,
aandacht,17149,attention,,aandacht 17149,,,,,
kiezen,17131,to elect,,kiezen 17131,,,,,
komaan,17097,come on,,komaan 17097,,,,,
rode,17094,red,,rode 17094,,,,,
meiden,17058,girls,,meiden 17058,,,,,
amerikaanse,17056,American,,amerikaanse 17056,,,,,
adres,17033,address,,adres 17033,,,,,
zee,16907,sea,,zee 16907,,,,,
hoog,16819,high,,hoog 16819,,,,,
feestje,16819,party,,feestje 16819,,,,,
gekocht,16803,purchased,,gekocht 16803,,,,,
bevel,16801,command,,bevel 16801,,,,,
wedstrijd,16767,contest,,wedstrijd 16767,,,,,
sluiten,16744,Close,,sluiten 16744,,,,,
daarvan,16741,of them,,daarvan 16741,,,,,
jimmy,16731,Jimmy,,jimmy 16731,,,,,
volledig,16715,fully,,volledig 16715,,,,,
rot,16702,rotten,,rot 16702,,,,,
les,16664,lesson,,les 16664,,,,,
ziel,16654,soul,,ziel 16654,,,,,
interessant,16639,interesting,,interessant 16639,,,,,
slag,16622,battle,,slag 16622,,,,,
sluit,16618,clockwise,,sluit 16618,,,,,
zelfmoord,16582,suicide,,zelfmoord 16582,,,,,
computer,16550,computer,,computer 16550,,,,,
planeet,16523,planet,,planeet 16523,,,,,
bereiken,16480,reaches,,bereiken 16480,,,,,
verdachte,16476,suspect,,verdachte 16476,,,,,
sarah,16448,Sarah,,sarah 16448,,,,,
gelezen,16431,read,,gelezen 16431,,,,,
uitleggen,16430,to explain,,uitleggen 16430,,,,,
beloofd,16424,promised,,beloofd 16424,,,,,
laatst,16400,last,,laatst 16400,,,,,
winkel,16383,store,,winkel 16383,,,,,
zul,16379,zero,,zul 16379,,,,,
wagen,16371,carriage,,wagen 16371,,,,,
angst,16369,fear,,angst 16369,,,,,
muur,16362,wall,,muur 16362,,,,,
leeg,16337,empty,,leeg 16337,,,,,
bezoek,16270,visit,,bezoek 16270,,,,,
stelen,16259,to steal,,stelen 16259,,,,,
gewonnen,16252,won,,gewonnen 16252,,,,,
positie,16214,position,,positie 16214,,,,,
wisten,16195,knock,,wisten 16195,,,,,
sheriff,16193,sheriff,,sheriff 16193,,,,,
bekijken,16156,to look at,,bekijken 16156,,,,,
helft,16125,half,,helft 16125,,,,,
r,16120,r,,r 16120,,,,,
warm,16098,warm,,warm 16098,,,,,
keus,16097,choice,,keus 16097,,,,,
vanmorgen,16088,this morning,,vanmorgen 16088,,,,,
park,16023,park,,park 16023,,,,,
zulke,16011,such,,zulke 16011,,,,,
nick,16010,Nick,,nick 16010,,,,,
heerlijk,15989,lovely,,heerlijk 15989,,,,,
gevallen,15985,cases,,gevallen 15985,,,,,
zaten,15964,seal,,zaten 15964,,,,,
rennen,15963,run,,rennen 15963,,,,,
gewond,15952,injured,,gewond 15952,,,,,
sergeant,15937,sergeant,,sergeant 15937,,,,,
volk,15922,people,,volk 15922,,,,,
dieren,15907,animal,,dieren 15907,,,,,
kort,15887,short,,kort 15887,,,,,
spreekt,15883,speak,,spreekt 15883,,,,,
ah,15873,Ah,,ah 15873,,,,,
allen,15862,all,,allen 15862,,,,,
tony,15856,tony,,tony 15856,,,,,
verdient,15853,deserve,,verdient 15853,,,,,
onderzoeken,15818,to investigate,,onderzoeken 15818,,,,,
haast,15808,hast,,haast 15808,,,,,
dromen,15803,to dream,,dromen 15803,,,,,
systeem,15770,system,,systeem 15770,,,,,
meester,15752,master,,meester 15752,,,,,
kont,15749,ass,,kont 15749,,,,,
enig,15739,any,,enig 15739,,,,,
ontdekt,15715,discovers,,ontdekt 15715,,,,,
verkocht,15679,sold,,verkocht 15679,,,,,
tante,15660,aunt,,tante 15660,,,,,
bewegen,15634,to move,,bewegen 15634,,,,,
geschreven,15634,written,,geschreven 15634,,,,,
groter,15614,taller,,groter 15614,,,,,
neus,15594,nose,,neus 15594,,,,,
ach,15582,oh,,ach 15582,,,,,
verklaring,15572,statement,,verklaring 15572,,,,,
broek,15572,pair of trousers,,broek 15572,,,,,
